"","convergence","time","mu","x_C","C","A","p","tau ctr","tau enz","tau r","v ctr","v enz","v r","p ctr","p enz","p r","q ctr","q enz","q r","dq ctr","dq enz","dq r"
"614",0,0.613,1.30786884703267,10,0.17547433137265,0.169780107703236,0.654745560924114,0.144285714285714,0.197929958753478,0.285043545369184,444.675407991106,381.255355922743,291.153145976663,64.1603088672882,75.4618568723312,82.9913249745795,1,0.82452566862735,0.654745560924114,0,0.0429678465492245,1.14604187251288e-05
"615",0,0.614,1.30678729516207,10,0.175430500360369,0.169822653704282,0.654746845935349,0.144285714285714,0.197943718602906,0.285013888178607,444.307680355102,381.265105851993,291.345956157208,64.1072510226648,75.469032825874,83.03764376948,1,0.824569499639631,0.654746845935349,0,0.0438310122810037,0.00128501123486391
"616",0,0.615,1.30571121228244,10,0.175385818682258,0.169864777411329,0.654749403906413,0.144285714285714,0.197957752580477,0.284984539989037,443.941812176031,381.27248455788,291.540347053251,64.0544614711131,75.4758441638525,83.084491693215,1,0.824614181317742,0.654749403906413,0,0.0446816781106696,0.00255797106429867
"617",0,0.616,1.30463976222366,10,0.175340297889874,0.169906467066426,0.654753235043701,0.144285714285714,0.197972057469003,0.284955508537699,443.577519156045,381.277574220631,291.736402337687,64.001899192515,75.4823058352489,83.1318948870943,1,0.824659702110126,0.654753235043701,0,0.0455207923842904,0.00383113728708029
"618",0,0.617,1.30357347723102,10,0.175293950043691,0.169947710965827,0.654758338990482,0.144285714285714,0.197986629891977,0.284926801513247,443.214982258548,381.280345002033,291.934047505143,63.9495902973048,75.4884105510028,83.1798344084565,1,0.824706049956309,0.654758338990482,0,0.0463478461827371,0.00510394678188142
"619",0,0.618,1.30251398901557,10,0.175246788829177,0.169988497475553,0.65476471369527,0.144285714285714,0.198001465961622,0.284898426545459,442.854756265293,381.280695246788,292.133067322566,63.8976148325638,75.4941366017304,83.2282512220978,1,0.824753211170823,0.65476471369527,0,0.0471612145138689,0.00637470478803692
"620",0,0.619,1.30146072989092,10,0.17519882725536,0.170028815118062,0.654772357626578,0.144285714285714,0.19801656200173,0.284870391145549,442.496648162911,381.278689438134,292.333510203955,63.8459449492201,75.4994952470645,83.2771613967519,1,0.82480117274464,0.654772357626578,0,0.0479615738170347,0.00764393130725516
"621",0,0.62,1.30041243932399,10,0.175150076928091,0.170068652602253,0.654781270469656,0.144285714285714,0.198031914776804,0.284842702686017,442.140229370158,381.274445454328,292.535507759265,63.7945188091228,75.5045084887847,83.3266046617755,1,0.824849923071909,0.654781270469656,0,0.0487503272686984,0.00891284307802387
"622",0,0.621,1.29937174206275,10,0.17510055214841,0.170107998616187,0.654791449235403,0.144285714285714,0.198047520201171,0.284815368545367,441.786392301333,381.267776169448,292.73873242158,63.7434651749067,75.5091376029745,83.376489962156,1,0.82489944785159,0.654791449235403,0,0.0495247796815645,0.0101787657473817
"623",0,0.622,1.29833889518401,10,0.175050267401546,0.170146841976986,0.654802890621468,0.144285714285714,0.198063374128133,0.284788396004462,441.435224362564,381.258684231035,292.943132196697,63.6927966580271,75.5133814144513,83.4268047388206,1,0.824949732598454,0.654802890621468,0,0.050284746863527,0.0114413860645701
"624",0,0.623,1.29731160168844,10,0.174999234654427,0.17018517178102,0.654815593564553,0.144285714285714,0.198079473202197,0.284761792142973,441.085944574069,381.247375877256,293.148955258331,63.6424005742586,75.5172793734869,83.4776218642025,1,0.825000765345573,0.654815593564553,0,0.0510327471190397,0.0127029430855297
"625",0,0.624,1.29629233535732,10,0.174947468431753,0.170222977076061,0.654829554492186,0.144285714285714,0.1980958132583,0.284735564067667,440.739394021488,381.233668508633,293.355896429526,63.5923982802433,75.5207936046629,83.5288566424371,1,0.825052531568247,0.654829554492186,0,0.0517662226745541,0.013960927633172
"626",0,0.625,1.29528191008798,10,0.174894984013353,0.170260247038032,0.654844768948615,0.144285714285714,0.198112389888588,0.28470971879026,440.395849429912,381.21752664017,293.563833451509,63.5428297034587,75.5239152701005,83.5804764689698,1,0.825105015986647,0.654844768948615,0,0.0524844183995565,0.0152144564283807
"627",0,0.626,1.29427883711193,10,0.174841795017508,0.170296971072598,0.654861233909894,0.144285714285714,0.198129199205288,0.284684263157672,440.054804618057,381.199091259914,293.772919175224,63.4936218091769,75.5266706891101,83.6325270310771,1,0.825158204982492,0.654861233909894,0,0.0531889958451659,0.0164649612796053
"628",0,0.627,1.29328356105095,10,0.174787915448556,0.170333138698752,0.654878945852693,0.144285714285714,0.198146237194233,0.284659203933483,439.716410757323,381.178349376277,293.983080102274,63.4447964092708,75.5290556288178,83.6849895518268,1,0.825212084551444,0.654878945852693,0,0.0538795689521976,0.0177119427982042
"629",0,0.628,1.29229746015208,10,0.174733360670891,0.17036873951827,0.654897899810839,0.144285714285714,0.198163499405852,0.284634547819717,439.381136451707,381.155218270215,294.194129248474,63.3964211166034,75.5310518692271,83.7378129498547,1,0.825266639329109,0.654897899810839,0,0.0545547776650279,0.0189539581463283
"630",0,0.629,1.29132053076682,10,0.174678145963825,0.170403763268001,0.654918090768174,0.144285714285714,0.198180981411164,0.284610301421242,439.04898046072,381.129718968724,294.406045530974,63.3484957521896,75.532661750183,83.7909933588065,1,0.825321854036175,0.654918090768174,0,0.0552147070652653,0.0201909573350756
"631",0,0.63,1.29035186732263,10,0.174622285533523,0.17043819992978,0.654939514536697,0.144285714285714,0.198198679114629,0.28458647117039,438.719634889695,381.101955839705,294.618905990152,63.3009758912275,75.533904255431,83.8445547958184,1,0.825377714466477,0.654939514536697,0,0.05586043030259,0.0214237685228769
"632",0,0.631,1.28939244062226,10,0.174565794522752,0.170472039580002,0.654962165897246,0.144285714285714,0.198216588117531,0.284563063431805,438.393429811569,381.071876084981,294.832572891288,63.2539091585264,75.5347671051115,83.8984601414258,1,0.825434205477248,0.654962165897246,0,0.056491010770654,0.0226513605493528
"633",0,0.632,1.2884440738194,10,0.174508689890875,0.170505272377894,0.654986037731231,0.144285714285714,0.19823470343743,0.284540084511146,438.070985098595,381.039366248211,295.046802329646,63.2073849927972,75.5352257662006,83.9526420696208,1,0.825491310109125,0.654986037731231,0,0.0571046318775803,0.0238718339850008
"634",0,0.633,1.28750483868676,10,0.17445098646328,0.170537888751936,0.655011124784784,0.144285714285714,0.198253020760376,0.284517540526849,437.751645153498,381.004604212557,295.261795676281,63.1613088007191,75.5353137087509,84.0071599173565,1,0.82554901353672,0.655011124784784,0,0.0577034275941468,0.0250870535526415
"635",0,0.634,1.28657484683905,10,0.174392699090266,0.17056987928044,0.655037421629294,0.144285714285714,0.198271535756793,0.284495437493446,437.435447925276,380.967606308606,295.477515071609,63.1156860577898,75.5350323763966,84.0620049197735,1,0.825607300909734,0.655037421629294,0,0.0582873730140543,0.0262968445099432
"636",0,0.635,1.28565686127584,10,0.17433384541356,0.170601234604681,0.655064919981759,0.144285714285714,0.198290243201448,0.284473781382206,437.123332833784,380.928191380879,295.693600883047,63.0706523088745,75.5343437112023,84.1170767737212,1,0.82566615458644,0.655064919981759,0,0.0588536767058834,0.0274983524650718
"637",0,0.636,1.28474907502596,10,0.174274441083149,0.170631945605104,0.655093613311747,0.144285714285714,0.198309138492049,0.284452578000054,436.814685508826,380.886522674817,295.910242873495,63.0261189091306,75.5332781748753,84.172431441988,1,0.825725558916851,0.655093613311747,0,0.0594043304116276,0.0286933299878944
"638",0,0.637,1.28385118046545,10,0.174214501321792,0.170662003351701,0.655123495326507,0.144285714285714,0.198328217152895,0.284431833024571,436.509401358253,380.842652539689,296.127449779348,62.9820707674051,75.5318442939758,84.2280733496316,1,0.825785498678208,0.655123495326507,0,0.0599397613568753,0.0298820147607293
"639",0,0.638,1.28296500072425,10,0.174154043168115,0.170691399000993,0.655154557830892,0.144285714285714,0.198347474120309,0.28441155207574,436.208100246245,380.796468175689,296.344976529757,62.9385973212439,75.5300176165826,84.2839347246768,1,0.825845956831885,0.655154557830892,0,0.0604581536765014,0.0310625043843382
"640",0,0.639,1.28209068421291,10,0.174093083699792,0.170720123901377,0.655186792398831,0.144285714285714,0.198366904306845,0.284391740643866,435.910832632391,380.747990791384,296.562773303729,62.895705851245,75.527800254338,84.3400033100197,1,0.825906916300208,0.655186792398831,0,0.0609594683238512,0.0322345679394376
"641",0,0.64,1.28122746413471,10,0.174031639072501,0.170748169633465,0.655220191294035,0.144285714285714,0.198386502907545,0.284372404062444,435.617337805801,380.697311778023,296.780899777262,62.8533587405512,75.5252083499453,84.3962979494752,1,0.825968360927499,0.655220191294035,0,0.061444627291074,0.0333988952033737
"642",0,0.641,1.2803756925604,10,0.173969725725184,0.170775527909625,0.655254746365191,0.144285714285714,0.198406265015812,0.284353547578095,435.327735470537,380.644426817859,296.999289084677,62.8115732607489,75.5222390240162,84.4528014793998,1,0.826030274274816,0.655254746365191,0,0.0619133473167555,0.0345550711564613
"643",0,0.642,1.27953678299176,10,0.173907361444217,0.170802190613725,0.655290447942059,0.144285714285714,0.198426185282747,0.284335176323775,435.042506217198,380.589267373688,297.217734907891,62.7704187541957,75.5188764845162,84.509457061588,1,0.826092638555783,0.655290447942059,0,0.0623642809670644,0.0357015768676083
"644",0,0.643,1.27871034223966,10,0.173844563487082,0.170828149845158,0.65532728666776,0.144285714285714,0.198446258515261,0.284317295289078,434.761516361485,380.531895754404,297.436251603048,62.7298759321572,75.5151309581809,84.5662705767002,1,0.826155436512918,0.65532728666776,0,0.0627979571345971,0.0368387257009273
"645",0,0.644,1.277895181269,10,0.173781347734064,0.170853397974864,0.655365254291072,0.144285714285714,0.198466479947836,0.284299909282322,434.484361631459,380.472439724017,297.654946072359,62.6898864639677,75.5110258291909,84.6232741658061,1,0.826218652265936,0.655365254291072,0,0.0632157530183752,0.0379676233125403
"646",0,0.645,1.27709340736754,10,0.173717732181741,0.17087792744781,0.655404340370449,0.144285714285714,0.198486844125107,0.284283023067201,434.211758504964,380.410764320555,297.873538152095,62.6505537271448,75.506532081207,84.6803899176009,1,0.826282267818259,0.655404340370449,0,0.0636155523227044,0.0390860793766379
"647",0,0.646,1.27630540428193,10,0.173653735113822,0.170901730891436,0.655444533994742,0.144285714285714,0.198507345485288,0.284266641288652,433.943837455856,380.346872344495,298.091948580867,62.611896547202,75.5016479927376,84.7375970182728,1,0.826346264886178,0.655444533994742,0,0.0639970679190416,0.0401936242933054
"648",0,0.647,1.27552925142582,10,0.173589372637592,0.170924801289862,0.655485826072546,0.144285714285714,0.198527979149604,0.284250768353602,433.67994548478,380.280957740767,298.310363770665,62.5738207056612,75.4964100493506,84.7949501096541,1,0.826410627362408,0.655485826072546,0,0.0643624762299844,0.0412920778043446
"649",0,0.648,1.274766777396,10,0.173524662710015,0.170947131670507,0.655528205619478,0.144285714285714,0.198548739632457,0.284235408647225,433.42070431464,380.212898162938,298.528542534353,62.5364159082552,75.4907917222549,84.8523822801123,1,0.826475337289985,0.655528205619478,0,0.0647099275765672,0.0423795469313148
"650",0,0.649,1.27401872944314,10,0.173459623944872,0.170968715249007,0.65557166080612,0.144285714285714,0.198569621222078,0.284220566433735,433.166368010668,380.14267285858,298.746358740485,62.4997188129679,75.4847865598765,84.9098593012364,1,0.826540376055128,0.65557166080612,0,0.0650387651429662,0.0434551866422828
"651",0,0.65,1.27328395968193,10,0.17339427361342,0.170989545526794,0.655616180859786,0.144285714285714,0.198590618622115,0.284206245789864,432.916546291858,380.07040890635,298.9639109573,62.4636731078252,75.4784176246724,84.9674107598297,1,0.82660572638658,0.655616180859786,0,0.0653503314529402,0.0445200536659529
"652",0,0.651,1.27256272334371,10,0.173328629130856,0.171009616208596,0.655661754660547,0.144285714285714,0.198611726474848,0.284192450662175,432.671325936861,379.996122219441,299.181133013838,62.428291313747,75.4716858877503,85.0250193830887,1,0.826671370869144,0.655661754660547,0,0.0656444825630764,0.0455738007610895
"653",0,0.652,1.27185609135248,10,0.173262708916259,0.171028921162231,0.65570836992151,0.144285714285714,0.198632939083954,0.284179184895219,432.431071059842,379.919765231492,299.397861435425,62.3936259672057,75.4645795840169,85.0826402220908,1,0.826737291083741,0.65570836992151,0,0.0659202145971705,0.0466152609628345
"654",0,0.653,1.27116409649017,10,0.173196531318063,0.171047454436988,0.655756014244948,0.144285714285714,0.198654250759214,0.284166452219395,432.195792806657,379.841364028865,299.61406043331,62.3596786763891,75.4571015785121,85.1402645883811,1,0.826803468681937,0.655756014244948,0,0.0661775981958268,0.0476443234381785
"655",0,0.654,1.2704860061346,10,0.17313011374502,0.171065210407358,0.655804675847623,0.144285714285714,0.198675656096562,0.284154256152728,431.965242085764,379.761025424422,299.829770472815,62.3264135009459,75.4492708861001,85.1979054011457,1,0.82686988625498,0.655804675847623,0,0.0664175730437089,0.0486616026744713
"656",0,0.655,1.26982249939929,10,0.173063474201649,0.171082183622998,0.655854342175352,0.144285714285714,0.198697149483604,0.284142600104452,431.739649795758,379.678730797394,300.044875435924,62.2938637562451,75.4410815289948,85.2555310543799,1,0.826936525798351,0.655854342175352,0,0.0666395433702727,0.049666327729736
"657",0,0.656,1.26917500787318,10,0.172996632068408,0.171098368794446,0.655904999137147,0.144285714285714,0.198718724846769,0.284131487385277,431.519502676883,379.594407344166,300.259166040964,62.2620996719502,75.4325165863975,85.3130834482821,1,0.827003367931592,0.655904999137147,0,0.0668421332418179,0.0506569617941821
"658",0,0.657,1.26854245232778,10,0.172929605459021,0.171113760910314,0.655956633630665,0.144285714285714,0.198740376503382,0.28412092112736,431.304433791446,379.508175414616,300.472732255965,62.2310683041943,75.4235976680125,85.3705894622192,1,0.827070394540979,0.655956633630665,0,0.0670266093866223,0.0516344935180824
"659",0,0.658,1.26792362219135,10,0.172862411073271,0.171128355258333,0.656009233668396,0.144285714285714,0.19876209921068,0.284110904270345,431.09403154506,379.420169007915,300.685678101585,62.2007102657872,75.4143492748844,85.428079906583,1,0.827137588926729,0.656009233668396,0,0.0671943857500912,0.0526000377314428
"660",0,0.659,1.26732156550477,10,0.172795068706943,0.171142147181419,0.656062784111637,0.144285714285714,0.198783886707734,0.284101439729209,430.889332271622,379.330185047987,300.897605676088,62.1711750849054,75.4047285294027,85.4854429836484,1,0.827204931293057,0.656062784111637,0,0.0673423663274386,0.0535504432410683
"661",0,0.66,1.26673535019946,10,0.172727597003464,0.171155132363288,0.656117270633249,0.144285714285714,0.198805733087485,0.284092530198628,430.690019067817,379.238346204051,301.108577147685,62.1424170369279,75.3947574319818,85.5426975463948,1,0.827272402996536,0.656117270633249,0,0.0674717034799821,0.054486521611552
"662",0,0.661,1.26616404437278,10,0.172660013524784,0.171167306708007,0.65617267976721,0.144285714285714,0.198827632775072,0.284084178236043,430.495775086744,379.144751489017,301.318671913857,62.114390405373,75.3844534176544,85.5998672978237,1,0.827339986475216,0.65617267976721,0,0.0675834786797447,0.0554091339609597
"663",0,0.662,1.26560886025177,10,0.17259233697453,0.171178666298518,0.656228996726952,0.144285714285714,0.198849579807832,0.284076386290474,430.307012485601,379.04934667057,301.527705400564,62.0871546586367,75.3738033118762,85.6569009166509,1,0.82740766302547,0.656228996726952,0,0.067676550254081,0.0563169597428415
"664",0,0.663,1.26507015572681,10,0.172524586293981,0.17118920744469,0.656286206261329,0.144285714285714,0.198871568127239,0.284069156669898,430.123852947114,378.952144548857,301.735593361325,62.0607273537978,75.3628072316113,85.7137755434428,1,0.827475413706019,0.656286206261329,0,0.0677506805488726,0.0572095343769341
"665",0,0.664,1.26454739550843,10,0.172456779716183,0.171198926734326,0.656344293549491,0.144285714285714,0.198893591885836,0.284062491506593,429.946114472867,378.853228570572,301.942356743021,62.0350822310851,75.3514794279467,85.7704981477951,1,0.827543220283817,0.656344293549491,0,0.0678065777975911,0.0580872881617012
"666",0,0.665,1.26404078798532,10,0.172388935555104,0.171207820988288,0.656403243456607,0.144285714285714,0.198915645191415,0.284056392788239,429.773867915008,378.752623062513,302.14792927177,62.0102295134512,75.3398223844206,85.8270508773747,1,0.827611064444896,0.656403243456607,0,0.067844161078745,0.0589499071160793
"667",0,0.666,1.26355090199963,10,0.172321072587444,0.171215887240261,0.656463040172295,0.144285714285714,0.198937721982569,0.284050862372077,429.607306679875,378.65032380596,302.352201957037,61.9861971066677,75.3278328459198,85.8834037059926,1,0.827678927412556,0.656463040172295,0,0.0678629676604814,0.0597967156874546
"668",0,0.667,1.26307776046608,10,0.172253209501955,0.171223122721286,0.656523667776759,0.144285714285714,0.198959816207382,0.284045901995773,429.446438558468,378.546360273736,302.55513647395,61.9629861348647,75.315514266036,85.9395466431974,1,0.827746790498045,0.656523667776759,0,0.067863085488673,0.0606276044643472
"669",0,0.668,1.26262104832346,10,0.172185364473452,0.171229524994726,0.656585110531822,0.144285714285714,0.198981921962329,0.284041513185135,429.291156429976,378.440811885942,302.756718116341,61.9405811420394,75.302880098049,85.9954763407311,1,0.827814635526548,0.656585110531822,0,0.0678450285032106,0.0614427550630348
"670",0,0.669,1.26218116596386,10,0.172117555967887,0.171235091835446,0.656647352196667,0.144285714285714,0.199004033230264,0.28403769733718,429.141596427712,378.333685578473,302.956859058905,61.9190017702842,75.2899293369866,86.0511686395959,1,0.827882444032113,0.656647352196667,0,0.0678085055648703,0.0622416648446977
"671",0,0.67,1.26175884595984,10,0.17204980307866,0.171239821237829,0.656710375683512,0.144285714285714,0.199026143770211,0.284034455714828,428.998007626345,378.224967230465,303.155428283096,61.8982839575156,75.2766567054939,86.1065870693845,1,0.82795019692134,0.656710375683512,0,0.067752889227557,0.0630234868450597
"672",0,0.671,1.26135353863146,10,0.171982124185733,0.171243711459137,0.656774164355129,0.144285714285714,0.19904824755464,0.284031789417362,428.860203134696,378.114738015866,303.352449888946,61.8784007380061,75.2630759766399,86.161739166098,1,0.828017875814267,0.656774164355129,0,0.0676788929264704,0.0637886716176039
"673",0,0.672,1.26096470152659,10,0.171914536950736,0.171246761040337,0.656838702008926,0.144285714285714,0.19907033877197,0.284029699366317,428.727998519041,378.003083074767,303.547944353147,61.8593255006044,75.2492018045428,86.2166313778877,1,0.828085463049264,0.656838702008926,0,0.0675872349968909,0.0645376537971032
"674",0,0.673,1.2605936397952,10,0.171847060281311,0.171248968689673,0.656903971029016,0.144285714285714,0.199092411184683,0.284028186385403,428.601837530369,377.889939324248,303.741715894583,61.8411222722389,75.2350191824981,86.2712086951286,1,0.828152939718689,0.656903971029016,0,0.0674766694254147,0.0652690200898531
"675",0,0.674,1.26024084553239,10,0.171779713431278,0.171250333394741,0.656969953173981,0.144285714285714,0.199114458422433,0.284027251123803,428.481887481011,377.775320650122,303.933654842249,61.8238151936888,75.2205283766099,86.3254405088549,1,0.828220286568722,0.656969953173981,0,0.0673468500326235,0.0659821449645603
"676",0,0.675,1.25990479668092,10,0.171712513943475,0.1712508544059,0.657036631650625,0.144285714285714,0.199136474655871,0.284026894067633,428.367630871513,377.65937393572,304.123907354934,61.8073295971755,75.2057563463025,86.3793688177344,1,0.828287486056525,0.657036631650625,0,0.0671994878034265,0.0666784766439887
"677",0,0.676,1.25958603582095,10,0.171645479786037,0.171250531206332,0.657103989007631,0.144285714285714,0.199158453898161,0.284027115560522,428.259252179123,377.542100894845,304.312364318489,61.7916921001307,75.1907010956808,86.4329630667832,1,0.828354520213963,0.657103989007631,0,0.0670341574376954,0.067357357006359
"678",0,0.677,1.25928560516085,10,0.171578629886631,0.171249363475989,0.65717200663738,0.144285714285714,0.199180389829122,0.284027915828356,428.157105754689,377.423461971181,304.498858459316,61.7769538303194,75.1753522860765,86.4861761403131,1,0.828421370113369,0.65717200663738,0,0.0668498994061961,0.0680176297483959
"679",0,0.678,1.25900304693162,10,0.171511982541302,0.171247351179746,0.657240666278952,0.144285714285714,0.199202276316791,0.284029294918889,428.061035956751,377.303536443143,304.683398614939,61.7630923309027,75.1597233218494,86.5390108820917,1,0.828488017458698,0.657240666278952,0,0.0666473453294625,0.0686596415725438
"680",0,0.679,1.25873797742997,10,0.17144555549404,0.171244494561243,0.657309949944717,0.144285714285714,0.199224107392158,0.284031252705948,427.97091232619,377.182397596105,304.865985319014,61.7500887784931,75.1438264851179,86.5914677175927,1,0.82855444450596,0.657309949944717,0,0.0664270472616746,0.0692836657649742
"681",0,0.68,1.25849083463992,10,0.17137936683913,0.171240794042713,0.657379839118157,0.144285714285714,0.199245876953061,0.284033788958059,427.886883777571,377.060043226416,305.046529788136,61.7379646593353,75.1276589766063,86.6435216642319,1,0.82862063316087,0.657379839118157,0,0.0661886549100377,0.0698891734401963
"682",0,0.681,1.25826226206371,10,0.171313435168842,0.171236250332962,0.657450314498196,0.144285714285714,0.199267578715218,0.284036903264387,427.80916910166,376.936478643975,305.224901984137,61.7267515418109,75.1112194288254,86.6951359587502,1,0.828686564831158,0.657450314498196,0,0.0659316702877888,0.0704753800383484
"683",0,0.682,1.25805163499725,10,0.171247778278937,0.171230864414854,0.657521357306209,0.144285714285714,0.1992892066383,0.284040595043231,427.737555899066,376.811792332629,305.401133050226,61.7164187797224,75.0945231459256,86.7463195584632,1,0.828752221721063,0.657521357306209,0,0.0656568899051191,0.0710428080136216
"684",0,0.683,1.25785846012782,10,0.171182413289546,0.171224637568926,0.657592949141528,0.144285714285714,0.199310754887209,0.284044863525725,427.671876443459,376.686068930823,305.575234503774,61.7069421725562,75.0775847540977,86.7970757814657,1,0.828817586710454,0.657592949141528,0,0.0653649893912478,0.0715918353189071
"685",0,0.684,1.25768400764749,10,0.171117358538752,0.171217571232326,0.657665070228921,0.144285714285714,0.199332217208118,0.284049707852405,427.612562600148,376.559245679754,305.747015726878,61.698384032307,75.0603893515618,86.8473504939644,1,0.828882641461248,0.657665070228921,0,0.0650547507933252,0.0721210873931843
"686",0,0.685,1.25752870382489,10,0.17105263267471,0.171209667069688,0.657737700255602,0.144285714285714,0.199353587226966,0.284055127024491,427.559759300464,376.431330620688,305.916381875631,61.6907652704956,75.0429361038541,86.8971167125551,1,0.82894736732529,0.657737700255602,0,0.0647258640421589,0.0726300266808977
"687",0,0.686,1.25739046513636,10,0.1709882519657,0.171200927164918,0.657810820869383,0.144285714285714,0.199374859338373,0.284061119772203,427.512758146362,376.302540001486,306.083527053765,61.6839836754037,75.0252659814686,86.946429438718,1,0.8290117480343,0.657810820869383,0,0.064380709010603,0.0731206137805085
"688",0,0.687,1.25727053127555,10,0.170924233897105,0.171191353706952,0.657884412395943,0.144285714285714,0.199396027518964,0.284067684770013,427.471980633688,376.172803153627,306.248271825381,61.6781000628607,75.0073626095064,86.9952375422536,1,0.829075766102895,0.657884412395943,0,0.0640180685947955,0.0735915265601683
"689",0,0.688,1.25716988768275,10,0.170860596853929,0.171180949086246,0.657958454059825,0.144285714285714,0.199417085431148,0.28407482057029,427.437761812135,376.042085390817,306.410454688519,61.673162775751,74.9892166680876,87.0434949365019,1,0.829139403146071,0.657958454059825,0,0.0636370431759126,0.0740416638818076
"690",0,0.689,1.25708743262745,10,0.170797357908459,0.171169716012003,0.658032926079538,0.144285714285714,0.199438027155119,0.284082525522663,427.409727093332,375.910516421254,306.570160056729,61.6691177663237,74.9708517819167,87.0912253188026,1,0.829202642091541,0.658032926079538,0,0.0632389454701121,0.0744720197136672
"691",0,0.69,1.25702290940848,10,0.170734533715453,0.171157657465329,0.658107808819218,0.144285714285714,0.199458846893916,0.284090797805862,427.387789198882,375.778159916246,306.727372956715,61.665952441553,74.9522784648119,87.1384240921692,1,0.829265466284547,0.658107808819218,0,0.0628241930056284,0.0748827396792606
"692",0,0.691,1.25697715515529,10,0.170672141677648,0.171144776627753,0.6581830816946,0.144285714285714,0.199479538587495,0.284099635476462,427.3722327528,375.644991349211,306.881950813783,61.6637078686183,74.9334895470443,87.1850503605013,1,0.829327858322352,0.6581830816946,0,0.0623920378055587,0.0752728753818932
"693",0,0.692,1.25695013712216,10,0.170610199024777,0.171131076928194,0.658258724047029,0.144285714285714,0.199500096217833,0.284109036436357,427.363046621533,375.511054157461,307.033853599902,61.6623824411069,74.9144914352732,87.2310922996096,1,0.829389800975223,0.658258724047029,0,0.0619426528701839,0.0756423524292948
"694",0,0.693,1.25694135722372,10,0.170548722319138,0.171116562070808,0.658334715610054,0.144285714285714,0.199520513973668,0.284118998413314,427.360061456065,375.376428921972,307.183095950411,61.6619517243751,74.8952980321118,87.2765535509315,1,0.829451277680862,0.658334715610054,0,0.0614767056396071,0.0759915630254016
"695",0,0.694,1.25695090872731,10,0.170487728112761,0.17110123595021,0.65841103593703,0.144285714285714,0.199540786033072,0.284129519018796,427.363308967284,375.241139510826,307.329630150209,61.662420293851,74.8759119299357,87.3214199948033,1,0.829512271887239,0.65841103593703,0,0.0609942063768409,0.0763203269752433
"696",0,0.695,1.25697937407856,10,0.170427233398596,0.171085102738971,0.658487663862433,0.144285714285714,0.19956090641362,0.284140595687538,427.37298718671,375.105194167219,307.473334567723,61.6638167226539,74.856332548467,87.3656564421065,1,0.829572766601404,0.658487663862433,0,0.0604947141648049,0.0766279254036384
"697",0,0.696,1.25702643176575,10,0.170367254702412,0.171068166852591,0.658564578444997,0.144285714285714,0.199580869274516,0.284152225701181,427.388986800355,374.968655131887,307.614205995926,61.6661252383369,74.8365701419182,87.4092612910439,1,0.829632745297588,0.658564578444997,0,0.0599786961845705,0.0769145825638695
"698",0,0.697,1.25709134637522,10,0.170307807623189,0.17105043300769,0.658641759369121,0.144285714285714,0.199600669070574,0.28416440614788,427.411057767575,374.831624501018,307.75228526394,61.6693097636072,74.8166430392135,87.4522453826804,1,0.829692192376811,0.658641759369121,0,0.0594470792227852,0.0771809241237875
"699",0,0.698,1.25717486322844,10,0.170248908429862,0.171031906093624,0.658719185476514,0.144285714285714,0.19962030002123,0.28417713401002,427.43945349767,374.694078850796,307.887445162104,61.6734068618067,74.7965444363741,87.4945717638339,1,0.829751091570138,0.658719185476514,0,0.0588991933263561,0.0774261073929194
"700",0,0.699,1.25727775840643,10,0.170190574082113,0.171012591191128,0.658796834726759,0.144285714285714,0.199639756103138,0.284190406150997,427.474437858185,374.555996108309,308.01955167095,61.6784546052524,74.7762677100306,87.5362014918151,1,0.829809425917887,0.658796834726759,0,0.058334347748934,0.0776492502452264
"701",0,0.7,1.25739860644724,10,0.170132819899279,0.17099249368936,0.658874686411361,0.144285714285714,0.199659031828005,0.284204219234314,427.51552619206,374.41752633397,308.14873102052,61.6843830648544,74.7558408072769,87.5771695077315,1,0.829867180100721,0.658874686411361,0,0.0577541828343797,0.0778516846021704
"702",0,0.701,1.25753690410039,10,0.170075660499258,0.170971619300294,0.658952720200448,0.144285714285714,0.199678121931104,0.284218569713137,427.562547394133,374.278760748599,308.274991950813,61.691167552582,74.7352800249814,87.617477290589,1,0.829924339500742,0.658952720200448,0,0.0571594000213782,0.0780337890871063
"703",0,0.702,1.25769450071037,10,0.170019112380258,0.170949973779504,0.659030913840238,0.144285714285714,0.199697020509278,0.284233454021716,427.616130241526,374.139575798426,308.398086614538,61.6988987919916,74.7145585415509,87.6570533721385,1,0.829980887619742,0.659030913840238,0,0.0565481190001327,0.078193639790114
"704",0,0.703,1.257870868998,10,0.169963191346845,0.170927563150176,0.659109245502979,0.144285714285714,0.199715721880276,0.284248868420916,427.67609545932,374.000052772719,308.518033929741,61.7075509162733,74.6936905227649,87.6959020319747,1,0.830036808653155,0.659109245502979,0,0.0559210334130089,0.0783316627408492
"705",0,0.704,1.25806482868209,10,0.16990791181727,0.1709043937393,0.65918769444343,0.144285714285714,0.199734220815771,0.284264808972733,427.742041751909,373.860324696873,308.634930072251,61.717066024204,74.6727006472609,87.7340494393013,1,0.83009208818273,0.65918769444343,0,0.0552795295749586,0.0784489404508371
"706",0,0.705,1.2582769578946,10,0.169853288692662,0.170880472072023,0.659266239235315,0.144285714285714,0.199752511917112,0.28428127161237,427.814165684165,373.720385059903,308.748665343156,61.7274724772867,74.651585670346,87.7714631923744,1,0.830146711307338,0.659266239235315,0,0.0546231246073559,0.0785447918851823
